SubID,Group,TrialNo,Block,Condition,WordPair,JOL,Cue,T1_Response,T1_CR,T1_SCORE,T2_Response,T2_CR,T2_SCORE,T1_LH_Conf,T2_LH_Conf,ConditionFactor,GroupFactor,T1ConfFactor,T2ConfFactor
ASD_PMC_19,AUT,17,BLOCK2,FB,DIGGINGBANDAGE,36,DIGGING,DEEP,1,0,HOLE,1,0,Low,Low,FB,AUT,Low,Low
ASD_PMC_19,AUT,18,BLOCK2,FB,EXCHANGINGJAR,33,EXCHANGING,JAR,3,1,JAR,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_19,AUT,19,BLOCK2,FB,FLIPPINGCABIN,91,FLIPPING,CABIN,4,1,CABIN,4,1,High,High,FB,AUT,High,High
ASD_PMC_19,AUT,20,BLOCK2,FB,HAMMERINGANIMAL,31,HAMMERING,ANIMAL,3,1,ANIMAL,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_19,AUT,21,BLOCK2,FB,INTRODUCINGISLAND,18,INTRODUCING,ISLAND,3,1,ISLAND,3,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_19,AUT,22,BLOCK2,FB,OPENINGTABLESPOON,9,OPENING,DOOR,1,0,TABLESPOON,2,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_19,AUT,23,BLOCK2,FB,PUSHINGSPATULA,34,PUSHING,SPATULA,3,1,SPATULA,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_19,AUT,24,BLOCK2,FB,RUNNINGROOF,22,RUNNING,ROOF,2,1,ROOF,2,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_19,AUT,25,BLOCK2,FB,SHRUGGINGOWL,88,SHRUGGING,OWL,4,1,OWL,4,1,High,High,FB,AUT,High,High
ASD_PMC_19,AUT,26,BLOCK2,FB,STOPPINGCLARINET,56,STOPPING,ANIMAL,2,0,ORCHESTRA,3,0,High,High,FB,AUT,High,High
ASD_PMC_19,AUT,27,BLOCK2,FB,TYPINGFLOWER,62,TYPING,WORD,2,0,FLOWER,2,1,High,Low,FB,AUT,High,Low
ASD_PMC_20,AUT,1,BLOCK1,NF,ABSTAININGEARTHWORM,80,ABSTAINING,EARTHWORM,4,1,EARTHWORM,4,1,High,High,NF,AUT,High,High
ASD_PMC_20,AUT,2,BLOCK1,NF,CATCHINGCAMEL,79,CATCHING,CAMEL,4,1,CAMEL,4,1,High,High,NF,AUT,High,High
ASD_PMC_20,AUT,3,BLOCK1,NF,CRAWLINGSTADIUM,82,CRAWLING,STADIUM,4,1,STADIUM,4,1,High,High,NF,AUT,High,High
ASD_PMC_20,AUT,4,BLOCK1,NF,DRIVINGPACKAGE,78,DRIVING,ANTLER,1,0,SEAL,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_20,AUT,5,BLOCK1,NF,FISHINGTWEEZERS,80,FISHING,TWEEZERS,4,1,TWEEZERS,4,1,High,High,NF,AUT,High,High
ASD_PMC_20,AUT,6,BLOCK1,NF,GRABBINGPENCIL,96,GRABBING,TRUCK,1,0,TRUCK,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_20,AUT,7,BLOCK1,NF,HOOKINGOCEAN,80,HOOKING,OCEAN,4,1,OCEAN,2,1,High,Low,NF,AUT,High,Low
ASD_PMC_20,AUT,8,BLOCK1,NF,LOVINGCEMENT,85,LOVING,CEMENT,4,1,CEMENT,4,1,High,High,NF,AUT,High,High
ASD_PMC_20,AUT,9,BLOCK1,NF,PINCHINGTRUCK,83,PINCHING,JACKET,2,0,TRUCK,1,1,High,Low,NF,AUT,High,Low
ASD_PMC_20,AUT,10,BLOCK1,NF,ROLLINGSALT,79,ROLLING,SALT,4,1,SALT,4,1,High,High,NF,AUT,High,High
ASD_PMC_20,AUT,11,BLOCK1,NF,SCOOPINGSHEEP,82,SCOOPING,SHEEP,4,1,SHEEP,4,1,High,High,NF,AUT,High,High
ASD_PMC_20,AUT,12,BLOCK1,NF,SPINNINGBLANKET,80,SPINNING,JACKET,1,0,JACKET,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_20,AUT,13,BLOCK1,NF,TEETERINGRAT,83,TEETERING,FISH,1,0,OCEAN,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_20,AUT,14,BLOCK1,NF,WIDENINGJACKET,88,WIDENING,JACKET,3,1,JACKET,1,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_20,AUT,15,BLOCK2,FB,BATTINGNAPKIN,72,BATTING,NAPKIN,4,1,NAPKIN,4,1,High,High,FB,AUT,High,High
ASD_PMC_20,AUT,16,BLOCK2,FB,CONDUCTINGPYRAMID,60,CONDUCTING,PYRAMID,4,1,PYRAMID,4,1,High,High,FB,AUT,High,High
ASD_PMC_20,AUT,17,BLOCK2,FB,DIGGINGBANDAGE,64,DIGGING,BANDAGE,4,1,BANDAGE,4,1,High,High,FB,AUT,High,High
ASD_PMC_20,AUT,18,BLOCK2,FB,EXCHANGINGJAR,64,EXCHANGING,JAR,4,1,JAR,4,1,High,High,FB,AUT,High,High
ASD_PMC_20,AUT,19,BLOCK2,FB,FLIPPINGCABIN,73,FLIPPING,CABIN,4,1,CABIN,4,1,High,High,FB,AUT,High,High
ASD_PMC_20,AUT,20,BLOCK2,FB,HAMMERINGANIMAL,65,HAMMERING,ANIMAL,4,1,ANIMAL,4,1,High,High,FB,AUT,High,High
ASD_PMC_20,AUT,21,BLOCK2,FB,INTRODUCINGISLAND,75,INTRODUCING,TABLESPOON,2,0,OWL,1,0,High,Low,FB,AUT,High,Low
ASD_PMC_20,AUT,22,BLOCK2,FB,OPENINGTABLESPOON,74,OPENING,TABLESPOON,3,1,TABLESPOON,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_20,AUT,23,BLOCK2,FB,PUSHINGSPATULA,77,PUSHING,BICYCLE,1,0,SPATULA,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_20,AUT,24,BLOCK2,FB,RUNNINGROOF,72,RUNNING,ROOF,4,1,ROOF,4,1,High,High,FB,AUT,High,High
ASD_PMC_20,AUT,25,BLOCK2,FB,SHRUGGINGOWL,62,SHRUGGING,TYPEWRITER,1,0,OWL,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_20,AUT,26,BLOCK2,FB,STOPPINGCLARINET,59,STOPPING,STOVE,1,0,CLARINET,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_20,AUT,27,BLOCK2,FB,TYPINGFLOWER,67,TYPING,FLOWER,4,1,FLOWER,4,1,High,High,FB,AUT,High,High
ASD_PMC_21,AUT,1,BLOCK2,NF,ABSTAININGEARTHWORM,0,ABSTAINING,EARTHWORM,4,1,EARTHWORM,4,1,High,High,NF,AUT,High,High
ASD_PMC_21,AUT,2,BLOCK2,NF,CATCHINGCAMEL,0,CATCHING,CAMEL,4,1,CAMEL,4,1,High,High,NF,AUT,High,High
ASD_PMC_21,AUT,3,BLOCK2,NF,CRAWLINGSTADIUM,0,CRAWLING,STADIUM,2,1,STADIUM,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_21,AUT,4,BLOCK2,NF,DRIVINGPACKAGE,0,DRIVING,PACKAGE,3,1,PACKAGE,4,1,Low,High,NF,AUT,Low,High
ASD_PMC_21,AUT,5,BLOCK2,NF,FISHINGTWEEZERS,0,FISHING,TWEEZERS,2,1,TWEEZERS,2,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_21,AUT,6,BLOCK2,NF,GRABBINGPENCIL,0,GRABBING,PENCIL,4,1,PENCIL,4,1,High,High,NF,AUT,High,High
ASD_PMC_21,AUT,7,BLOCK2,NF,HOOKINGOCEAN,0,HOOKING,OCEAN,3,1,OCEAN,2,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_21,AUT,8,BLOCK2,NF,LOVINGCEMENT,0,LOVING,CEMENT,4,1,CEMENT,4,1,High,High,NF,AUT,High,High
ASD_PMC_21,AUT,9,BLOCK2,NF,PINCHINGTRUCK,0,PINCHING,TRUCK,3,1,TRUCK,4,1,Low,High,NF,AUT,Low,High
ASD_PMC_21,AUT,10,BLOCK2,NF,ROLLINGSALT,0,ROLLING,SALT,1,1,SALT,2,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_21,AUT,11,BLOCK2,NF,SCOOPINGSHEEP,0,SCOOPING,SHEEP,2,1,SHEEP,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_21,AUT,12,BLOCK2,NF,SPINNINGBLANKET,0,SPINNING,BLANKET,2,1,BLANKET,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_21,AUT,13,BLOCK2,NF,TEETERINGRAT,0,TEETERING,RAT,2,1,RAT,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_21,AUT,14,BLOCK2,NF,WIDENINGJACKET,0,WIDENING,JACKET,2,1,JACKET,4,1,Low,High,NF,AUT,Low,High
ASD_PMC_21,AUT,15,BLOCK1,FB,BATTINGNAPKIN,78,BATTING,HAMMER,1,0,NAPKIN,1,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_21,AUT,16,BLOCK1,FB,CONDUCTINGPYRAMID,17,CONDUCTING,TABLESPOON,1,0,OPENING,1,0,Low,Low,FB,AUT,Low,Low
ASD_PMC_21,AUT,17,BLOCK1,FB,DIGGINGBANDAGE,50,DIGGING,FLOWER,1,0,TABLESPOON,1,0,Low,Low,FB,AUT,Low,Low
ASD_PMC_21,AUT,18,BLOCK1,FB,EXCHANGINGJAR,39,EXCHANGING,JAR,1,1,JAR,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_21,AUT,19,BLOCK1,FB,FLIPPINGCABIN,38,FLIPPING,CABIN,2,1,CABIN,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_21,AUT,20,BLOCK1,FB,HAMMERINGANIMAL,57,HAMMERING,ANIMAL,2,1,ANIMAL,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_21,AUT,21,BLOCK1,FB,INTRODUCINGISLAND,50,INTRODUCING,CANDLE,1,0,ISLAND,2,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_21,AUT,22,BLOCK1,FB,OPENINGTABLESPOON,41,OPENING,CAT,1,0,DOOR,1,0,Low,Low,FB,AUT,Low,Low
ASD_PMC_21,AUT,23,BLOCK1,FB,PUSHINGSPATULA,72,PUSHING,ANIMAL,1,0,SPATULA,1,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_21,AUT,24,BLOCK1,FB,RUNNINGROOF,100,RUNNING,ROOF,4,1,ROOF,4,1,High,High,FB,AUT,High,High
ASD_PMC_21,AUT,25,BLOCK1,FB,SHRUGGINGOWL,41,SHRUGGING,OWL,4,1,OWL,4,1,High,High,FB,AUT,High,High
ASD_PMC_21,AUT,26,BLOCK1,FB,STOPPINGCLARINET,39,STOPPING,CLARINET,3,1,CLARINET,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_21,AUT,27,BLOCK1,FB,TYPINGFLOWER,39,TYPING,FLOWER,2,1,FLOWER,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_22,AUT,1,BLOCK2,NF,ABSTAININGEARTHWORM,68,ABSTAINING,EARTHWORM,4,1,EARTHWORM,4,1,High,High,NF,AUT,High,High
ASD_PMC_22,AUT,2,BLOCK2,NF,CATCHINGCAMEL,73,CATCHING,LOVNG,1,0,CAMEL,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_22,AUT,3,BLOCK2,NF,CRAWLINGSTADIUM,78,CRAWLING,STADIUM,2,1,STADIUM,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_22,AUT,4,BLOCK2,NF,DRIVINGPACKAGE,100,DRIVING,PACKAGE,4,1,PACKAGE,4,1,High,High,NF,AUT,High,High
ASD_PMC_22,AUT,5,BLOCK2,NF,FISHINGTWEEZERS,63,FISHING,TWEEZERS,4,1,TWEEZERS,3,1,High,Low,NF,AUT,High,Low
ASD_PMC_22,AUT,6,BLOCK2,NF,GRABBINGPENCIL,99,GRABBING,PENCIL,3,1,PENCIL,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_22,AUT,7,BLOCK2,NF,HOOKINGOCEAN,98,HOOKING,OCEAN,2,1,OCEAN,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_22,AUT,8,BLOCK2,NF,LOVINGCEMENT,63,LOVING,CEMENT,1,1,CEMENT,2,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_22,AUT,9,BLOCK2,NF,PINCHINGTRUCK,72,PINCHING,CRAB,1,0,CRAB,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_22,AUT,10,BLOCK2,NF,ROLLINGSALT,65,ROLLING,SALT,3,1,SALT,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_22,AUT,11,BLOCK2,NF,SCOOPINGSHEEP,37,SCOOPING,BLANKET,1,0,BLANKET,2,0,Low,High,NF,AUT,Low,High
ASD_PMC_22,AUT,12,BLOCK2,NF,SPINNINGBLANKET,46,SPINNING,TRUCK,1,0,TRUCK,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_22,AUT,13,BLOCK2,NF,TEETERINGRAT,38,TEETERING,RAT,3,1,RAT,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_22,AUT,14,BLOCK2,NF,WIDENINGJACKET,54,WIDENING,JACKET,3,1,JACKET,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_22,AUT,15,BLOCK1,FB,BATTINGNAPKIN,72,BATTING,DIGGING,1,0,NAPKIN,2,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_22,AUT,16,BLOCK1,FB,CONDUCTINGPYRAMID,67,CONDUCTING,PYRAMID,4,1,PYRAMID,4,1,High,High,FB,AUT,High,High
ASD_PMC_22,AUT,17,BLOCK1,FB,DIGGINGBANDAGE,77,DIGGING,BANDAGE,3,1,BANDAGE,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_22,AUT,18,BLOCK1,FB,EXCHANGINGJAR,87,EXCHANGING,JAR,3,1,JAR,2,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_22,AUT,19,BLOCK1,FB,FLIPPINGCABIN,81,FLIPPING,SPATULA,2,0,SPATULA,1,0,High,Low,FB,AUT,High,Low
ASD_PMC_22,AUT,20,BLOCK1,FB,HAMMERINGANIMAL,92,HAMMERING,ANIMAL,4,1,ANIMAL,4,1,High,High,FB,AUT,High,High
ASD_PMC_22,AUT,21,BLOCK1,FB,INTRODUCINGISLAND,76,INTRODUCING,ISLAND,3,1,ISLAND,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_22,AUT,22,BLOCK1,FB,OPENINGTABLESPOON,67,OPENING,TABLE,1,1,TABLESPOON,3,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_22,AUT,23,BLOCK1,FB,PUSHINGSPATULA,60,PUSHING,SPATULA,4,1,ROOF,2,0,High,High,FB,AUT,High,High
ASD_PMC_22,AUT,24,BLOCK1,FB,RUNNINGROOF,93,RUNNING,ROOF,3,1,ROOF,3,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_22,AUT,25,BLOCK1,FB,SHRUGGINGOWL,74,SHRUGGING,OWL,4,1,OWL,4,1,High,High,FB,AUT,High,High
ASD_PMC_22,AUT,26,BLOCK1,FB,STOPPINGCLARINET,79,STOPPING,CLARINET,3,1,CLARINET,3,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_22,AUT,27,BLOCK1,FB,TYPINGFLOWER,61,TYPING,FLOWER,2,1,FLOWER,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_23,AUT,1,BLOCK2,NF,ABSTAININGEARTHWORM,90,ABSTAINING,WORM,4,0,WORM,4,0,High,High,NF,AUT,High,High
ASD_PMC_23,AUT,2,BLOCK2,NF,CATCHINGCAMEL,31,CATCHING,OWL,1,0,OWL,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_23,AUT,3,BLOCK2,NF,CRAWLINGSTADIUM,72,CRAWLING,STADIUM,4,1,ANIMAL,1,0,High,Low,NF,AUT,High,Low
ASD_PMC_23,AUT,4,BLOCK2,NF,DRIVINGPACKAGE,100,DRIVING,CAR,1,0,CAT,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_23,AUT,5,BLOCK2,NF,FISHINGTWEEZERS,83,FISHING,TWEEZERS,4,1,TWEEZERS,4,1,High,High,NF,AUT,High,High
ASD_PMC_23,AUT,6,BLOCK2,NF,GRABBINGPENCIL,100,GRABBING,ANIMAL,1,0,ROOF,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_23,AUT,7,BLOCK2,NF,HOOKINGOCEAN,56,HOOKING,TWEEZERS,4,0,WORM,2,0,High,High,NF,AUT,High,High
ASD_PMC_23,AUT,8,BLOCK2,NF,LOVINGCEMENT,79,LOVING,CONCRETE,3,0,CONCRETE,4,0,High,High,NF,AUT,High,High
ASD_PMC_23,AUT,9,BLOCK2,NF,PINCHINGTRUCK,84,PINCHING,TRUCK,4,1,ROOF,1,0,High,Low,NF,AUT,High,Low
ASD_PMC_23,AUT,10,BLOCK2,NF,ROLLINGSALT,88,ROLLING,SALT,4,1,SALT,4,1,High,High,NF,AUT,High,High
ASD_PMC_23,AUT,11,BLOCK2,NF,SCOOPINGSHEEP,91,SCOOPING,SHEEP,4,1,SHEEP,4,1,High,High,NF,AUT,High,High
ASD_PMC_23,AUT,12,BLOCK2,NF,SPINNINGBLANKET,42,SPINNING,BLANKET,4,1,BLANKET,4,1,High,High,NF,AUT,High,High
ASD_PMC_23,AUT,13,BLOCK2,NF,TEETERINGRAT,74,TEETERING,RAT,4,1,RAT,4,1,High,High,NF,AUT,High,High
ASD_PMC_23,AUT,14,BLOCK2,NF,WIDENINGJACKET,100,WIDENING,JACKET,4,1,JACKET,4,1,High,High,NF,AUT,High,High
ASD_PMC_23,AUT,15,BLOCK1,FB,BATTINGNAPKIN,32,BATTING,TRIANGLE,1,0,NAPKIN,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_23,AUT,16,BLOCK1,FB,CONDUCTINGPYRAMID,85,CONDUCTING,PYRAMID,4,1,PYRAMID,4,1,High,High,FB,AUT,High,High
ASD_PMC_23,AUT,17,BLOCK1,FB,DIGGINGBANDAGE,39,DIGGING,DOG,1,0,BANDAGE,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_23,AUT,18,BLOCK1,FB,EXCHANGINGJAR,100,EXCHANGING,JAR,4,1,JAR,4,1,High,High,FB,AUT,High,High
ASD_PMC_23,AUT,19,BLOCK1,FB,FLIPPINGCABIN,100,FLIPPING,CABIN,4,1,CABIN,4,1,High,High,FB,AUT,High,High
ASD_PMC_23,AUT,20,BLOCK1,FB,HAMMERINGANIMAL,63,HAMMERING,ANIMAL,3,1,ANIMAL,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_23,AUT,21,BLOCK1,FB,INTRODUCINGISLAND,100,INTRODUCING,ROOF,1,0,ISLAND,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_23,AUT,22,BLOCK1,FB,OPENINGTABLESPOON,33,OPENING,TABLE,1,0,TABLESPOON,3,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_23,AUT,23,BLOCK1,FB,PUSHINGSPATULA,76,PUSHING,SPATULA,4,1,SPATULA,4,1,High,High,FB,AUT,High,High
ASD_PMC_23,AUT,24,BLOCK1,FB,RUNNINGROOF,63,RUNNING,TOASTER,1,0,ROOF,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_23,AUT,25,BLOCK1,FB,SHRUGGINGOWL,100,SHRUGGING,OWL,4,1,SPOON,1,0,High,Low,FB,AUT,High,Low
ASD_PMC_23,AUT,26,BLOCK1,FB,STOPPINGCLARINET,81,STOPPING,CLARINET,2,1,HOUSE,1,0,Low,Low,FB,AUT,Low,Low
ASD_PMC_23,AUT,27,BLOCK1,FB,TYPINGFLOWER,88,TYPING,FLOWER,4,1,FLOWER,4,1,High,High,FB,AUT,High,High
ASD_PMC_24R,AUT,1,BLOCK2,NF,ABSTAININGEARTHWORM,6,ABSTAINING,EARTHWORM,2,1,ISLAND,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_24R,AUT,2,BLOCK2,NF,CATCHINGCAMEL,1,CATCHING,SPATULA,1,0,GROUND,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_24R,AUT,3,BLOCK2,NF,CRAWLINGSTADIUM,4,CRAWLING,SALT,2,0,OWL,2,0,High,High,NF,AUT,High,High
ASD_PMC_24R,AUT,4,BLOCK2,NF,DRIVINGPACKAGE,2,DRIVING,APPLE,2,0,CATERPILLAR,1,0,High,Low,NF,AUT,High,Low
ASD_PMC_24R,AUT,5,BLOCK2,NF,FISHINGTWEEZERS,1,FISHING,ALGEBRA,1,0,RAT,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_24R,AUT,6,BLOCK2,NF,GRABBINGPENCIL,0,GRABBING,OCEAN,1,0,OCEAN,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_24R,AUT,7,BLOCK2,NF,HOOKINGOCEAN,0,HOOKING,OWL,2,0,SALT,1,0,High,Low,NF,AUT,High,Low
ASD_PMC_24R,AUT,8,BLOCK2,NF,LOVINGCEMENT,4,LOVING,WORM,1,0,SNAKE,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_24R,AUT,9,BLOCK2,NF,PINCHINGTRUCK,0,PINCHING,GROUND,2,0,RAT,1,0,High,Low,NF,AUT,High,Low
ASD_PMC_24R,AUT,10,BLOCK2,NF,ROLLINGSALT,0,ROLLING,GROUND,1,0,SNAKE,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_24R,AUT,11,BLOCK2,NF,SCOOPINGSHEEP,1,SCOOPING,CATERPILLAR,1,0,GROUND,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_24R,AUT,12,BLOCK2,NF,SPINNINGBLANKET,0,SPINNING,SNAKE,1,0,OCEAN,2,0,Low,High,NF,AUT,Low,High
ASD_PMC_24R,AUT,13,BLOCK2,NF,TEETERINGRAT,1,TEETERING,EARTHWORM,2,0,OWL,1,0,High,Low,NF,AUT,High,Low
ASD_PMC_24R,AUT,14,BLOCK2,NF,WIDENINGJACKET,0,WIDENING,RAT,1,0,SPATULA,2,0,Low,High,NF,AUT,Low,High
ASD_PMC_24R,AUT,15,BLOCK1,FB,BATTINGNAPKIN,15,BATTING,ANIMAL,2,0,OWL,2,0,High,High,FB,AUT,High,High
ASD_PMC_24R,AUT,16,BLOCK1,FB,CONDUCTINGPYRAMID,50,CONDUCTING,TRAIN,2,0,ISLAND,2,0,High,High,FB,AUT,High,High
ASD_PMC_24R,AUT,17,BLOCK1,FB,DIGGINGBANDAGE,27,DIGGING,ANIMAL,2,0,FLOWER,2,0,High,High,FB,AUT,High,High
ASD_PMC_24R,AUT,18,BLOCK1,FB,EXCHANGINGJAR,13,EXCHANGING,ROOF,2,0,SPATULA,2,0,High,High,FB,AUT,High,High
ASD_PMC_24R,AUT,19,BLOCK1,FB,FLIPPINGCABIN,51,FLIPPING,JUNGLE,2,0,TABLESPOON,1,0,High,Low,FB,AUT,High,Low
ASD_PMC_24R,AUT,20,BLOCK1,FB,HAMMERINGANIMAL,18,HAMMERING,ANIMAL,4,1,ANIMAL,4,1,High,High,FB,AUT,High,High
ASD_PMC_24R,AUT,21,BLOCK1,FB,INTRODUCINGISLAND,50,INTRODUCING,ISLAND,2,1,ISLAND,3,1,Low,Low,FB,AUT,Low,Low
ASD_PMC_24R,AUT,22,BLOCK1,FB,OPENINGTABLESPOON,13,OPENING,JAR,2,0,CLARINET,2,0,High,High,FB,AUT,High,High
ASD_PMC_24R,AUT,23,BLOCK1,FB,PUSHINGSPATULA,11,PUSHING,WALL,1,0,OWL,2,0,Low,High,FB,AUT,Low,High
ASD_PMC_24R,AUT,24,BLOCK1,FB,RUNNINGROOF,14,RUNNING,ISLAND,2,0,RACOON,1,0,High,Low,FB,AUT,High,Low
ASD_PMC_24R,AUT,25,BLOCK1,FB,SHRUGGINGOWL,50,SHRUGGING,BOWL,1,0,TABLESPOON,2,0,Low,High,FB,AUT,Low,High
ASD_PMC_24R,AUT,26,BLOCK1,FB,STOPPINGCLARINET,8,STOPPING,DOOR,2,0,ISLAND,1,0,High,Low,FB,AUT,High,Low
ASD_PMC_24R,AUT,27,BLOCK1,FB,TYPINGFLOWER,11,TYPING,BUTTERFLY,2,0,FLOWER,2,1,High,Low,FB,AUT,High,Low
ASD_PMC_25,AUT,1,BLOCK2,NF,ABSTAININGEARTHWORM,0,ABSTAINING,EARTHWORM,3,1,EARTHWORM,4,1,Low,High,NF,AUT,Low,High
ASD_PMC_25,AUT,2,BLOCK2,NF,CATCHINGCAMEL,27,CATCHING,CAMEL,4,1,CAMEL,4,1,High,High,NF,AUT,High,High
ASD_PMC_25,AUT,3,BLOCK2,NF,CRAWLINGSTADIUM,0,CRAWLING,JACKET,1,0,HOOK,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_25,AUT,4,BLOCK2,NF,DRIVINGPACKAGE,26,DRIVING,JACKET,1,0,HOOK,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_25,AUT,5,BLOCK2,NF,FISHINGTWEEZERS,2,FISHING,NAPKIN,1,0,HOOK,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_25,AUT,6,BLOCK2,NF,GRABBINGPENCIL,19,GRABBING,PENCIL,4,1,PENCIL,4,1,High,High,NF,AUT,High,High
ASD_PMC_25,AUT,7,BLOCK2,NF,HOOKINGOCEAN,22,HOOKING,OCEAN,4,1,OCEAN,4,1,High,High,NF,AUT,High,High
ASD_PMC_25,AUT,8,BLOCK2,NF,LOVINGCEMENT,11,LOVING,NAPKIN,1,0,CEMENT,3,1,Low,Low,NF,AUT,Low,Low
ASD_PMC_25,AUT,9,BLOCK2,NF,PINCHINGTRUCK,9,PINCHING,SCISSORS,1,0,SCISSORS,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_25,AUT,10,BLOCK2,NF,ROLLINGSALT,3,ROLLING,FIRE,1,0,CHAR,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_25,AUT,11,BLOCK2,NF,SCOOPINGSHEEP,22,SCOOPING,CEMENT,1,0,FLOWER,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_25,AUT,12,BLOCK2,NF,SPINNINGBLANKET,7,SPINNING,SWAN,1,0,SPIDER,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_25,AUT,13,BLOCK2,NF,TEETERINGRAT,3,TEETERING,APPLE,1,0,TOWER,1,0,Low,Low,NF,AUT,Low,Low
ASD_PMC_25,AUT,14,BLOCK2,NF,WIDENINGJACKET,1,WIDENING,JACKET,3,1,JACKET,4,1,Low,High,NF,AUT,Low,High
ASD_PMC_25,AUT,15,BLOCK1,FB,BATTINGNAPKIN,6,BATTING,ANIMAL,1,0,NAPKIN,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_25,AUT,16,BLOCK1,FB,CONDUCTINGPYRAMID,15,CONDUCTING,ANIMAL,1,0,TABLESPOON,2,0,Low,High,FB,AUT,Low,High
ASD_PMC_25,AUT,17,BLOCK1,FB,DIGGINGBANDAGE,19,DIGGING,ANIMAL,2,0,FLOWER,2,0,High,High,FB,AUT,High,High
ASD_PMC_25,AUT,18,BLOCK1,FB,EXCHANGINGJAR,18,EXCHANGING,TABLESPOON,1,0,TABLESPOON,1,0,Low,Low,FB,AUT,Low,Low
ASD_PMC_25,AUT,19,BLOCK1,FB,FLIPPINGCABIN,13,FLIPPING,CABIN,3,1,CABIN,4,1,Low,High,FB,AUT,Low,High
ASD_PMC_25,AUT,20,BLOCK1,FB,HAMMERINGANIMAL,26,HAMMERING,ANIMAL,4,1,ANIMAL,4,1,High,High,FB,AUT,High,High
